diff,expected_message,prompt_style,inference_message
"diff --git a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
index <HASH>..<HASH> 100644
--- a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
+++ b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
@@ -64,7 +64,7 @@ public class BasicBlock implements Comparable, Debug {
 		nullCheckInstructionSet.set(Constants.SASTORE);
 		nullCheckInstructionSet.set(Constants.MONITORENTER);
 		nullCheckInstructionSet.set(Constants.MONITOREXIT);
-		nullCheckInstructionSet.set(Constants.ATHROW);
+		//nullCheckInstructionSet.set(Constants.ATHROW);
 		// Any others?
 	}","Don't add ATHROW to null check instruction set - causes problems
in CFG construction.  Need to investigate.


git-svn-id: <URL>",imperative,Remove ATHROW instruction from nullCheckInstructionSet.
"diff --git a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
index <HASH>..<HASH> 100644
--- a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
+++ b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
@@ -64,7 +64,7 @@ public class BasicBlock implements Comparable, Debug {
 		nullCheckInstructionSet.set(Constants.SASTORE);
 		nullCheckInstructionSet.set(Constants.MONITORENTER);
 		nullCheckInstructionSet.set(Constants.MONITOREXIT);
-		nullCheckInstructionSet.set(Constants.ATHROW);
+		//nullCheckInstructionSet.set(Constants.ATHROW);
 		// Any others?
 	}","Don't add ATHROW to null check instruction set - causes problems
in CFG construction.  Need to investigate.


git-svn-id: <URL>",minimal,Remove ATHROW instruction from nullCheckInstructionSet
"diff --git a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
index <HASH>..<HASH> 100644
--- a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
+++ b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
@@ -64,7 +64,7 @@ public class BasicBlock implements Comparable, Debug {
 		nullCheckInstructionSet.set(Constants.SASTORE);
 		nullCheckInstructionSet.set(Constants.MONITORENTER);
 		nullCheckInstructionSet.set(Constants.MONITOREXIT);
-		nullCheckInstructionSet.set(Constants.ATHROW);
+		//nullCheckInstructionSet.set(Constants.ATHROW);
 		// Any others?
 	}","Don't add ATHROW to null check instruction set - causes problems
in CFG construction.  Need to investigate.


git-svn-id: <URL>",detailed,Commented out setting Constants.ATHROW in nullCheckInstructionSet.
"diff --git a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
+++ b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
@@ -205,6 +205,8 @@ public class ApnsClient<T extends ApnsPushNotification> {
         });
     }
 
+    // TODO Expose connection/handshake timeout settings
+
     /**
      * <p>Connects to the given APNs gateway on the default (HTTPS) port ({@value DEFAULT_APNS_PORT}).</p>
      *",Added a TODO for connection timeouts.,zero_shot,Add TODO for exposing connection/handshake timeout settings in ApnsClient.java.
"diff --git a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
+++ b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
@@ -205,6 +205,8 @@ public class ApnsClient<T extends ApnsPushNotification> {
         });
     }
 
+    // TODO Expose connection/handshake timeout settings
+
     /**
      * <p>Connects to the given APNs gateway on the default (HTTPS) port ({@value DEFAULT_APNS_PORT}).</p>
      *",Added a TODO for connection timeouts.,conventional,feat: Expose connection/handshake timeout settings
"diff --git a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
+++ b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
@@ -205,6 +205,8 @@ public class ApnsClient<T extends ApnsPushNotification> {
         });
     }
 
+    // TODO Expose connection/handshake timeout settings
+
     /**
      * <p>Connects to the given APNs gateway on the default (HTTPS) port ({@value DEFAULT_APNS_PORT}).</p>
      *",Added a TODO for connection timeouts.,imperative,Add TODO to expose connection/handshake timeout settings.
"diff --git a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
+++ b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
@@ -205,6 +205,8 @@ public class ApnsClient<T extends ApnsPushNotification> {
         });
     }
 
+    // TODO Expose connection/handshake timeout settings
+
     /**
      * <p>Connects to the given APNs gateway on the default (HTTPS) port ({@value DEFAULT_APNS_PORT}).</p>
      *",Added a TODO for connection timeouts.,minimal,Expose connection/handshake timeout settings
"diff --git a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
+++ b/src/main/java/com/relayrides/pushy/apns/ApnsClient.java
@@ -205,6 +205,8 @@ public class ApnsClient<T extends ApnsPushNotification> {
         });
     }
 
+    // TODO Expose connection/handshake timeout settings
+
     /**
      * <p>Connects to the given APNs gateway on the default (HTTPS) port ({@value DEFAULT_APNS_PORT}).</p>
      *",Added a TODO for connection timeouts.,detailed,Add TODO for exposing connection/handshake timeout settings in ApnsClient.
"diff --git a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
index <HASH>..<HASH> 100644
--- a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
+++ b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
@@ -306,6 +306,10 @@ public final class InMemoryCache {
 				}
 				
 				data = subs.data;
+				
+				if (data != null) {
+					send = false;
+				}
 
 				if (send || (data == null)) {
 					subs.subs.put(context.sub, null);",InMemoryCache: No request send when data is available,zero_shot,Fix null check logic in InMemoryCache.java.
"diff --git a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
index <HASH>..<HASH> 100644
--- a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
+++ b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
@@ -306,6 +306,10 @@ public final class InMemoryCache {
 				}
 				
 				data = subs.data;
+				
+				if (data != null) {
+					send = false;
+				}
 
 				if (send || (data == null)) {
 					subs.subs.put(context.sub, null);",InMemoryCache: No request send when data is available,conventional,fix: Set send flag to false when data is not null in InMemoryCache
"diff --git a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
index <HASH>..<HASH> 100644
--- a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
+++ b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
@@ -306,6 +306,10 @@ public final class InMemoryCache {
 				}
 				
 				data = subs.data;
+				
+				if (data != null) {
+					send = false;
+				}
 
 				if (send || (data == null)) {
 					subs.subs.put(context.sub, null);",InMemoryCache: No request send when data is available,imperative,Update InMemoryCache to set send flag to false when data is not null.
"diff --git a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
index <HASH>..<HASH> 100644
--- a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
+++ b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
@@ -306,6 +306,10 @@ public final class InMemoryCache {
 				}
 				
 				data = subs.data;
+				
+				if (data != null) {
+					send = false;
+				}
 
 				if (send || (data == null)) {
 					subs.subs.put(context.sub, null);",InMemoryCache: No request send when data is available,minimal,Fix null check in InMemoryCache
"diff --git a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
index <HASH>..<HASH> 100644
--- a/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
+++ b/ninio-core/src/main/java/com/davfx/ninio/core/InMemoryCache.java
@@ -306,6 +306,10 @@ public final class InMemoryCache {
 				}
 				
 				data = subs.data;
+				
+				if (data != null) {
+					send = false;
+				}
 
 				if (send || (data == null)) {
 					subs.subs.put(context.sub, null);",InMemoryCache: No request send when data is available,detailed,Refactor InMemoryCache to handle null data and prevent unnecessary sending.
"diff --git a/Tests/test/org/bimserver/tests/AllTests.java b/Tests/test/org/bimserver/tests/AllTests.java
index <HASH>..<HASH> 100644
--- a/Tests/test/org/bimserver/tests/AllTests.java
+++ b/Tests/test/org/bimserver/tests/AllTests.java
@@ -94,7 +94,7 @@ public class AllTests {
 		BimServerConfig config = new BimServerConfig();

 		config.setHomeDir(home);

 		config.setStartEmbeddedWebServer(true);

-		config.setPort(8080);

+		config.setPort(7010);

 		config.setResourceFetcher(new LocalDevelopmentResourceFetcher(Paths.get(""../"")));

 		config.setClassPath(System.getProperty(""java.class.path""));",Changed test port to <I>,zero_shot,Update port number to 7010 in AllTests.java.
"diff --git a/Tests/test/org/bimserver/tests/AllTests.java b/Tests/test/org/bimserver/tests/AllTests.java
index <HASH>..<HASH> 100644
--- a/Tests/test/org/bimserver/tests/AllTests.java
+++ b/Tests/test/org/bimserver/tests/AllTests.java
@@ -94,7 +94,7 @@ public class AllTests {
 		BimServerConfig config = new BimServerConfig();

 		config.setHomeDir(home);

 		config.setStartEmbeddedWebServer(true);

-		config.setPort(8080);

+		config.setPort(7010);

 		config.setResourceFetcher(new LocalDevelopmentResourceFetcher(Paths.get(""../"")));

 		config.setClassPath(System.getProperty(""java.class.path""));",Changed test port to <I>,conventional,fix: Update port number in BimServerConfig to 7010
"diff --git a/Tests/test/org/bimserver/tests/AllTests.java b/Tests/test/org/bimserver/tests/AllTests.java
index <HASH>..<HASH> 100644
--- a/Tests/test/org/bimserver/tests/AllTests.java
+++ b/Tests/test/org/bimserver/tests/AllTests.java
@@ -94,7 +94,7 @@ public class AllTests {
 		BimServerConfig config = new BimServerConfig();

 		config.setHomeDir(home);

 		config.setStartEmbeddedWebServer(true);

-		config.setPort(8080);

+		config.setPort(7010);

 		config.setResourceFetcher(new LocalDevelopmentResourceFetcher(Paths.get(""../"")));

 		config.setClassPath(System.getProperty(""java.class.path""));",Changed test port to <I>,imperative,Update port number to 7010 in AllTests.java
"diff --git a/Tests/test/org/bimserver/tests/AllTests.java b/Tests/test/org/bimserver/tests/AllTests.java
index <HASH>..<HASH> 100644
--- a/Tests/test/org/bimserver/tests/AllTests.java
+++ b/Tests/test/org/bimserver/tests/AllTests.java
@@ -94,7 +94,7 @@ public class AllTests {
 		BimServerConfig config = new BimServerConfig();

 		config.setHomeDir(home);

 		config.setStartEmbeddedWebServer(true);

-		config.setPort(8080);

+		config.setPort(7010);

 		config.setResourceFetcher(new LocalDevelopmentResourceFetcher(Paths.get(""../"")));

 		config.setClassPath(System.getProperty(""java.class.path""));",Changed test port to <I>,minimal,Update port number in BimServerConfig
"diff --git a/Tests/test/org/bimserver/tests/AllTests.java b/Tests/test/org/bimserver/tests/AllTests.java
index <HASH>..<HASH> 100644
--- a/Tests/test/org/bimserver/tests/AllTests.java
+++ b/Tests/test/org/bimserver/tests/AllTests.java
@@ -94,7 +94,7 @@ public class AllTests {
 		BimServerConfig config = new BimServerConfig();

 		config.setHomeDir(home);

 		config.setStartEmbeddedWebServer(true);

-		config.setPort(8080);

+		config.setPort(7010);

 		config.setResourceFetcher(new LocalDevelopmentResourceFetcher(Paths.get(""../"")));

 		config.setClassPath(System.getProperty(""java.class.path""));",Changed test port to <I>,detailed,Update port number in BimServer configuration to 7010.
"diff --git a/src/org/jgroups/protocols/pbcast/FLUSH.java b/src/org/jgroups/protocols/pbcast/FLUSH.java
index <HASH>..<HASH> 100644
--- a/src/org/jgroups/protocols/pbcast/FLUSH.java
+++ b/src/org/jgroups/protocols/pbcast/FLUSH.java
@@ -548,8 +548,8 @@ public class FLUSH extends Protocol {
     }
     
     private void sendUnBlockUpToChannel() {
-        up_prot.up(new Event(Event.UNBLOCK));
         sentBlock.set(false);
+        up_prot.up(new Event(Event.UNBLOCK));       
     }
 
     private boolean isCurrentFlushMessage(FlushHeader fh) {",eliminating thread race that removed BLOCK/UNBLOCK events in certain cases,zero_shot,Fix issue with sending UNBLOCK event twice in FLUSH protocol.
"diff --git a/src/org/jgroups/protocols/pbcast/FLUSH.java b/src/org/jgroups/protocols/pbcast/FLUSH.java
index <HASH>..<HASH> 100644
--- a/src/org/jgroups/protocols/pbcast/FLUSH.java
+++ b/src/org/jgroups/protocols/pbcast/FLUSH.java
@@ -548,8 +548,8 @@ public class FLUSH extends Protocol {
     }
     
     private void sendUnBlockUpToChannel() {
-        up_prot.up(new Event(Event.UNBLOCK));
         sentBlock.set(false);
+        up_prot.up(new Event(Event.UNBLOCK));       
     }
 
     private boolean isCurrentFlushMessage(FlushHeader fh) {",eliminating thread race that removed BLOCK/UNBLOCK events in certain cases,conventional,fix: Fix issue with sending UNBLOCK event in FLUSH protocol
"diff --git a/src/org/jgroups/protocols/pbcast/FLUSH.java b/src/org/jgroups/protocols/pbcast/FLUSH.java
index <HASH>..<HASH> 100644
--- a/src/org/jgroups/protocols/pbcast/FLUSH.java
+++ b/src/org/jgroups/protocols/pbcast/FLUSH.java
@@ -548,8 +548,8 @@ public class FLUSH extends Protocol {
     }
     
     private void sendUnBlockUpToChannel() {
-        up_prot.up(new Event(Event.UNBLOCK));
         sentBlock.set(false);
+        up_prot.up(new Event(Event.UNBLOCK));       
     }
 
     private boolean isCurrentFlushMessage(FlushHeader fh) {",eliminating thread race that removed BLOCK/UNBLOCK events in certain cases,imperative,Update sendUnBlockUpToChannel method to correctly reset sentBlock flag.
"diff --git a/src/org/jgroups/protocols/pbcast/FLUSH.java b/src/org/jgroups/protocols/pbcast/FLUSH.java
index <HASH>..<HASH> 100644
--- a/src/org/jgroups/protocols/pbcast/FLUSH.java
+++ b/src/org/jgroups/protocols/pbcast/FLUSH.java
@@ -548,8 +548,8 @@ public class FLUSH extends Protocol {
     }
     
     private void sendUnBlockUpToChannel() {
-        up_prot.up(new Event(Event.UNBLOCK));
         sentBlock.set(false);
+        up_prot.up(new Event(Event.UNBLOCK));       
     }
 
     private boolean isCurrentFlushMessage(FlushHeader fh) {",eliminating thread race that removed BLOCK/UNBLOCK events in certain cases,minimal,Fix event handling in sendUnBlockUpToChannel() method
"diff --git a/src/org/jgroups/protocols/pbcast/FLUSH.java b/src/org/jgroups/protocols/pbcast/FLUSH.java
index <HASH>..<HASH> 100644
--- a/src/org/jgroups/protocols/pbcast/FLUSH.java
+++ b/src/org/jgroups/protocols/pbcast/FLUSH.java
@@ -548,8 +548,8 @@ public class FLUSH extends Protocol {
     }
     
     private void sendUnBlockUpToChannel() {
-        up_prot.up(new Event(Event.UNBLOCK));
         sentBlock.set(false);
+        up_prot.up(new Event(Event.UNBLOCK));       
     }
 
     private boolean isCurrentFlushMessage(FlushHeader fh) {",eliminating thread race that removed BLOCK/UNBLOCK events in certain cases,detailed,Fix issue with unblocking in FLUSH protocol
